probeId	ensemblId	geneSymbol	minus	plus	AveExpr	F	P.Value	adj.P.Val
4681	Gga.16918.1.S1_at	NA	NA	2.63746727782609	2.27418975866492	2.4558285182455	239.252411114901	1.23277121379645e-09	1.87545554958869e-09
4682	Gga.16919.2.A1_at	ENSGALG00000015450	RAB2A	6.7603240005148	6.59515145509777	6.67773772780629	2417.36181241183	5.50938658465753e-15	6.6720164316656e-14
4683	Gga.16919.2.S1_a_at	ENSGALG00000015450	RAB2A	8.57372383082346	8.44091328818188	8.50731855950267	2403.47937341151	5.6821266071663e-15	6.77910878542437e-14
4684	Gga.16920.1.S1_at	NA	NA	2.33769481960326	2.78012209337577	2.55890845648951	126.671292179046	3.38451686161919e-08	3.93104668903482e-08
4685	Gga.16921.1.S1_at	ENSGALG00000012658	TCP11L2	4.63844112546716	3.16911191948576	3.90377652247646	135.53219374481	2.38757532151968e-08	2.84058500088441e-08
4686	Gga.16923.1.S1_at	NA	NA	2.20688266081145	2.258977082765	2.23292987178822	141.708383028667	1.89612348149849e-08	2.29048379578375e-08
4687	Gga.16924.1.S1_at	ENSGALG00000027772	NANOG	3.32631422800312	2.75981491598407	3.0430645719936	96.3396991295971	1.37537866222046e-07	1.47590187097795e-07
4688	Gga.16929.1.S1_at	NA	NA	2.68236405226217	1.92367631526061	2.30302018376139	115.212507167661	5.51186692528072e-08	6.20105194854359e-08
4689	Gga.1693.1.S1_s_at	ENSGALG00000003082	DPH1	6.31386269708661	6.36774717450507	6.34080493579584	1463.37297791531	8.10635228905063e-14	4.67434697399532e-13
4690	Gga.16930.1.S1_at	NA	NA	2.16053654182465	2.19681947510427	2.17867800846446	133.518741469558	2.57951058306306e-08	3.05099476250163e-08
4691	Gga.16931.1.S1_at	ENSGALG00000003254	BAG4	6.89692573331024	7.35117503282699	7.12405038306861	1564.20965769881	5.67415629818229e-14	3.53719136862684e-13
4692	Gga.16932.1.S1_at	NA	NAV3	1.38645994694422	1.6541119483902	1.52028594766721	89.8900001993631	1.95555774252213e-07	2.07176364332357e-07
4693	Gga.16934.1.S1_at	ENSGALG00000025884	OBFC2A	5.67327715580249	4.77739320157105	5.22533517868677	79.3466287756795	3.67231172178427e-07	3.81565437535664e-07
4694	Gga.16934.1.S1_s_at	ENSGALG00000025884	OBFC2A	5.87244236061303	4.59921711386087	5.23582973723695	85.889538283371	2.46244638209152e-07	2.58950301036424e-07
4695	Gga.16935.1.S1_at	ENSGALG00000013189	LPCAT1	6.82700624528921	6.97339853708469	6.90020239118695	1343.62893185026	1.2801098817264e-13	6.70731510820603e-13
4696	Gga.16938.1.S1_at	ENSGALG00000025191	MIR1650	2.34173465452091	2.2481562095923	2.2949454320566	190.966479179532	4.01705227755927e-09	5.50432965367257e-09
4697	Gga.16939.1.S1_at	NA	NA	1.66062151803291	1.62491209127403	1.64276680465347	128.747459125657	3.1124108920647e-08	3.63675978444744e-08
4698	Gga.1694.1.S1_at	ENSGALG00000017652	TTC9	2.22518006967802	1.99954228081134	2.11236117524468	163.348460584421	9.07000456073901e-09	1.15717218303799e-08
4699	Gga.16946.1.S1_s_at	ENSGALG00000017041	FREM2	1.70315615792876	1.51689833834956	1.61002724813916	106.844656088731	8.11144340017483e-08	8.93169649982583e-08
4700	Gga.16947.1.S1_at	NA	NA	9.38952121591636	9.14029859567133	9.26490990579384	2009.60375514975	1.48279472961783e-14	1.30305587144605e-13
4701	Gga.16948.1.S1_at	NA	NA	2.01405563801318	2.23444669270408	2.12425116535863	139.44629752117	2.06076881492524e-08	2.47135379096769e-08
4702	Gga.16949.1.S1_s_at	ENSGALG00000009394	ANKIB1	1.54404392011622	1.70938440368617	1.62671416190119	119.482016638369	4.57212257750471e-08	5.2065902599433e-08
4703	Gga.1695.1.S1_at	NA	NA	2.54074986034258	2.97125241708359	2.75600113871308	216.687035735646	2.07342223864494e-09	3.01202585068157e-09
4704	Gga.16951.1.S1_at	ENSGALG00000004387	DYX1C1	2.1502405492748	2.34603584824677	2.24813819876078	111.226537563703	6.60276368677985e-08	7.35515651169199e-08
4705	Gga.16953.1.S1_s_at	ENSGALG00000007677	THNSL1	2.02595378311288	1.75463494442458	1.89029436376873	110.88579400855	6.70739809123422e-08	7.46479147115817e-08
4706	Gga.16954.1.S1_at	NA	NA	3.36130860815999	3.26526132529005	3.31328496672502	317.215198126378	2.78877841129414e-10	4.93354457633078e-10
4707	Gga.16955.1.S1_at	ENSGALG00000017208	AMOTL1	5.55731597992951	4.86816245595114	5.21273921794032	185.024623646337	4.73813287436224e-09	6.39616321643379e-09
4708	Gga.16957.1.S1_at	ENSGALG00000010643	ZYG11B	6.47309631337902	6.0201311017158	6.24661370754741	829.82919704019	1.68219466636891e-12	5.53029409732194e-12
4709	Gga.16958.1.S1_at	NA	NA	5.26868751547015	4.74103543028259	5.00486147287637	267.462519346134	6.85863471877311e-10	1.10648955477294e-09
4710	Gga.16959.1.S1_at	NA	NA	5.31186691123064	4.84687330627384	5.07937010875224	540.891533559348	1.64615540419314e-11	3.9690704696008e-11
4711	Gga.16960.1.S1_at	NA	LOC771161	2.74765870102598	2.83060712819862	2.7891329146123	227.756370439313	1.59657292725772e-09	2.37606745307155e-09
4712	Gga.16962.1.S1_at	ENSGALG00000002645	PIWIL1	8.12659973152063	8.55183106060664	8.33921539606363	1324.31752919966	1.38321177153551e-13	7.12706354883134e-13
4713	Gga.16965.1.S1_at	NA	NA	3.6080171111984	4.13341740599722	3.87071725859781	383.356089111289	1.02391390450184e-10	2.00843042770166e-10
4714	Gga.16966.1.S1_at	NA	NA	6.71295759613865	6.95934807455939	6.83615283534902	1874.42127093122	2.15331996838251e-14	1.71152425443935e-13
4715	Gga.16968.1.S1_s_at	ENSGALG00000015091	HAUS6	7.24124209147492	7.15925735573255	7.20024972360374	2428.01162080268	5.3810823119236e-15	6.5974686383003e-14
4716	Gga.16972.1.S1_at	ENSGALG00000019921	NDUFAF4	2.43504743940296	1.92513376870407	2.18009060405351	192.906058060816	3.81041128199367e-09	5.24098578892409e-09
4717	Gga.16973.1.S1_at	NA	NA	2.04072007723473	2.30260925235846	2.17166466479659	178.373508391795	5.73547132849036e-09	7.62099166636175e-09
4718	Gga.16974.1.S1_at	ENSGALG00000007116	CABP1	3.72226152945012	3.50915937068802	3.61571045006907	212.717463063908	2.28440522168912e-09	3.29312810948419e-09
4719	Gga.16977.1.S1_at	NA	NA	2.80258084220953	3.15634215504584	2.97946149862768	526.021891784718	1.90924418987009e-11	4.51671148265795e-11
4720	Gga.16978.1.S1_at	ENSGALG00000016495	KLHL29	4.89367054375008	4.85420088229796	4.87393571302402	603.991855485983	9.15004347564604e-12	2.37487251965762e-11
4721	Gga.16980.1.S1_at	ENSGALG00000009282	C5H14ORF43	5.59084699239114	5.90944535448951	5.75014617344033	647.078903548563	6.33899667348441e-12	1.73225049150714e-11
4722	Gga.16981.1.S1_at	ENSGALG00000025929	HOXA5	4.22464707500408	5.71004449790943	4.96734578645676	91.1780942279604	1.81942437185578e-07	1.9318002874259e-07
4723	Gga.16981.1.S1_at	ENSGALG00000027013	HOXA5	4.22464707500408	5.71004449790943	4.96734578645676	91.1780942279604	1.81942437185578e-07	1.9318002874259e-07
4724	Gga.16981.1.S1_at	ENSGALG00000027338	HOXA5	4.22464707500408	5.71004449790943	4.96734578645676	91.1780942279604	1.81942437185578e-07	1.9318002874259e-07
4725	Gga.16983.1.S1_at	NA	NA	7.04815093237899	6.65348408465317	6.85081750851608	1110.36320005305	3.54977158236771e-13	1.52419705186606e-12
4726	Gga.16986.1.S1_at	NA	PMFBP1	2.55896395595111	2.69104336278481	2.62500365936796	156.26469566117	1.14204086336742e-08	1.43213384790934e-08
4727	Gga.16988.1.S1_at	ENSGALG00000009110	NAA38	3.81000756464736	3.63158064540139	3.72079410502438	567.866231577995	1.27061091501403e-11	3.15665346117563e-11
4728	Gga.16989.1.S1_at	NA	NA	2.99749780272614	2.59029214339899	2.79389497306257	198.027285739516	3.32257523657098e-09	4.62326769994626e-09
4729	Gga.16991.2.S1_a_at	ENSGALG00000014185	ADHFE1	3.69551087405541	3.76949391077126	3.73250239241333	411.131178546457	7.06711963006669e-11	1.44461787034941e-10
4730	Gga.16992.1.S1_at	ENSGALG00000016467	SMC6	6.94895847166423	6.82412814298335	6.88654330732379	749.579901027591	2.89447214550529e-12	8.75493549960123e-12
4731	Gga.16994.1.S1_at	ENSGALG00000011134	SETD3	6.98732253191262	6.95695447082326	6.97213850136794	1708.02842526905	3.54283332031183e-14	2.44927027277241e-13
4732	Gga.16997.1.S1_at	NA	NA	3.36149415217375	3.44348045202114	3.40248730209745	122.302559528082	4.05505372305268e-08	4.65083711304825e-08
4733	Gga.16998.1.S1_at	ENSGALG00000004885	SLC24A5	4.22826207022608	4.21638860313913	4.22232533668261	618.78294233891	8.04389976771404e-12	2.12590359785061e-11
4734	Gga.17.1.S1_at	NA	NA	3.47630127600345	3.62785429151531	3.55207778375938	641.991630977324	6.61125503152366e-12	1.79440348045266e-11
4735	Gga.1700.1.S1_at	ENSGALG00000009214	CRLS1	6.83962471484564	6.76652120402177	6.8030729594337	1336.08557031344	1.31926029326372e-13	6.86197887910473e-13
4736	Gga.17002.1.S1_at	NA	LOC418362	1.49040848473184	1.75389491921907	1.62215170197545	151.101405360835	1.35965290279134e-08	1.68403487392839e-08
4737	Gga.17004.1.S1_at	ENSGALG00000015749	ST3GAL5	7.4076466767489	6.82107904959305	7.11436286317097	508.412214661973	2.28817664090578e-11	5.29773122052382e-11
4738	Gga.17005.1.S1_s_at	ENSGALG00000005929	MAML1	2.01132517182746	1.90763919583052	1.95948218382899	176.112613781239	6.12993071986372e-09	8.09921205177099e-09
4739	Gga.17007.1.A1_at	NA	HIAT1	8.25156340261062	8.02598657953452	8.13877499107257	987.167843891554	6.65556159579398e-13	2.5521396310767e-12
4740	Gga.17007.1.S1_at	NA	HIAT1	7.73585345739228	7.44037253448375	7.58811299593802	1050.99291996885	4.76187062242729e-13	1.94471720128411e-12
4741	Gga.17011.1.S1_at	ENSGALG00000026210	SGK196	5.39947558781889	4.22602221228531	4.8127489000521	97.9390113016519	1.26479805217633e-07	1.3620302440061e-07
4742	Gga.17013.1.S1_a_at	ENSGALG00000028409	FAM136A	11.1917801093915	11.4704612129581	11.3311206611748	5597.03476035927	6.09832834985099e-17	1.40834698507332e-14
4743	Gga.17013.1.S1_a_at	ENSGALG00000013876	LOC426296	11.1917801093915	11.4704612129581	11.3311206611748	5597.03476035927	6.09832834985099e-17	1.40834698507332e-14
4744	Gga.17013.1.S1_at	ENSGALG00000028409	FAM136A	6.70192947465309	7.13048467875824	6.91620707670567	1018.31797555435	5.63748743748867e-13	2.22478174663439e-12
4745	Gga.17013.1.S1_at	ENSGALG00000013876	LOC426296	6.70192947465309	7.13048467875824	6.91620707670567	1018.31797555435	5.63748743748867e-13	2.22478174663439e-12
4746	Gga.17013.2.S1_x_at	ENSGALG00000028409	FAM136A	7.26965251380082	7.59462076716938	7.4321366404851	2253.88038353842	8.01870691764989e-15	8.36616957114338e-14
4747	Gga.17014.1.S1_at	NA	NA	7.36622493343556	7.21604236366156	7.29113364854856	600.342540186346	9.45013166232969e-12	2.44312725878819e-11
4748	Gga.17017.1.S1_at	NA	NA	5.92241080875574	5.70274652352839	5.81257866614207	184.696805504312	4.78220131133688e-09	6.45248013216677e-09
4749	Gga.17018.1.S1_at	NA	NA	6.16690260422171	6.56479280923039	6.36584770672605	930.047246941074	9.15117534579711e-13	3.32030279348451e-12
4750	Gga.1702.1.S1_at	ENSGALG00000016737	NIPA2	6.18571153050975	5.66296797244579	5.92433975147777	388.642941317816	9.52237651917173e-11	1.88301835911062e-10
4751	Gga.17021.1.S1_at	NA	MXRA7	4.75853982599565	4.6885909929443	4.72356540946997	369.540739108341	1.24363571124706e-10	2.38847154336537e-10
4752	Gga.17022.1.S1_at	ENSGALG00000005377	WWOX	7.55057443313861	7.68931406858084	7.61994425085973	2763.87043298492	2.68665630300272e-15	4.25678874587051e-14
4753	Gga.17023.1.A1_at	NA	NA	5.58019212195552	4.87836428226251	5.22927820210902	314.13275202317	2.93640189551695e-10	5.16612120376605e-10
4754	Gga.17026.1.S1_at	NA	NA	3.68010087673681	3.51334420063808	3.59672253868745	287.997482729375	4.64436204732232e-10	7.80312913606851e-10
4755	Gga.17027.1.S1_at	NA	NA	7.72884447557237	7.23059899581673	7.47972173569455	599.450599377775	9.5252433031064e-12	2.46000587373852e-11
4756	Gga.17029.1.A1_at	NA	NA	7.86622974040153	7.29156225460376	7.57889599750265	817.332956582158	1.82410043445858e-12	5.92085564091529e-12
4757	Gga.17030.1.S1_at	ENSGALG00000005850	FNBP1L	9.7630884351209	9.47379392486026	9.61844117999058	1572.57328523859	5.51444565152804e-14	3.45443712440409e-13
4758	Gga.17031.1.S1_s_at	NA	NA	3.64571043793104	3.51623586966887	3.58097315379995	262.102780677144	7.630061493775e-10	1.21856533030465e-09
4759	Gga.17032.1.S1_a_at	NA	NA	1.51618472590155	1.17829223960672	1.34723848275413	79.9160775338119	3.54249582574214e-07	3.68595242677376e-07
4760	Gga.17033.1.S1_at	ENSGALG00000006439	ARHGEF6	5.75717603423255	5.5787571614141	5.66796659782333	1216.55564930393	2.17810144834023e-13	1.0297892185892e-12
4761	Gga.17034.1.S1_s_at	ENSGALG00000028801	YPEL2	4.92610447344072	4.36536151319748	4.6457329933191	214.083447632608	2.20904800813505e-09	3.19215741867274e-09
4762	Gga.17036.1.S1_at	ENSGALG00000012489	KLHL28	3.56803741409325	3.57163373882599	3.56983557645962	509.582414276785	2.26038050314523e-11	5.23842432050502e-11
4763	Gga.17037.1.S1_s_at	ENSGALG00000015107	PIP5K1B	4.50419499124649	4.6557249854087	4.57995998832759	198.936172100682	3.24393653635553e-09	4.52577314712686e-09
4764	Gga.17038.1.S1_at	NA	NA	5.05621866331807	4.25326245559998	4.65474055945903	119.207058864818	4.62659726405286e-08	5.26332264814916e-08
4765	Gga.17039.1.S1_at	NA	NA	7.02956234536941	6.96752766536191	6.99854500536566	1057.76754911141	4.60110793190254e-13	1.89314265346253e-12
4766	Gga.1704.1.S1_at	ENSGALG00000016878	TM9SF2	8.4548170219152	8.59808973424693	8.52645337808107	1558.36708109772	5.78898500615641e-14	3.58666998173178e-13
4767	Gga.17041.1.S1_at	NA	NA	4.34361839990166	4.23943459955877	4.29152649973021	185.929574136854	4.61895831130968e-09	6.24845215633566e-09
4768	Gga.17042.1.S1_at	NA	NA	3.2127831482435	3.0867796240164	3.14978138612995	190.525313519183	4.06589273087115e-09	5.56449727819269e-09
4769	Gga.17046.1.S1_at	NA	LONRF3	4.51075328189086	4.0346127168685	4.27268299937968	227.902568953153	1.59120470981353e-09	2.36862855843127e-09
4770	Gga.17047.1.S1_at	NA	NA	2.73742400246878	2.84914186838232	2.79328293542555	407.933594969013	7.36586501126626e-11	1.49851338680561e-10
4771	Gga.17048.1.S1_at	ENSGALG00000009593	MFSD1	8.24915106750663	8.59336325209569	8.42125715980116	1131.82503347052	3.20440028308114e-13	1.40269231837734e-12
4772	Gga.17049.1.S1_at	NA	NA	6.11643523269571	6.22128967313886	6.16886245291728	1437.59460464614	8.91536594051846e-14	5.05142741777194e-13
4773	Gga.1705.1.S1_at	ENSGALG00000012009	JKAMP	7.17095470949582	7.10262582173336	7.13679026561459	1976.79719140174	1.61949946302668e-14	1.39596205970634e-13
4774	Gga.17052.1.S1_at	NA	LOC768363	1.99786271638136	1.75327078997724	1.8755667531793	206.209063455825	2.68819855598306e-09	3.81541156838036e-09
4775	Gga.17053.1.S1_s_at	ENSGALG00000016893	UGGT2	2.07461331122958	2.49967163144679	2.28714247133819	152.055838702526	1.31595127071716e-08	1.63359174989751e-08
4776	Gga.17054.1.S1_at	ENSGALG00000003689	PAPSS2	1.82530354474957	1.96910911261065	1.89720632868011	196.980126750444	3.41599836518323e-09	4.73782727722136e-09
4777	Gga.17055.1.S1_at	ENSGALG00000005739	SCD	3.98540587294779	3.73151236616847	3.85845911955813	251.970613016215	9.38918129904049e-10	1.46779465907157e-09
4778	Gga.17055.1.S2_s_at	NA	LOC423766	2.4545307577021	2.39558264159464	2.42505669964837	242.350073107531	1.15218786258548e-09	1.76572031983338e-09
4779	Gga.17056.1.S1_s_at	ENSGALG00000016383	WDR67	6.64942118838324	6.88129586290816	6.7653585256457	2377.54487702593	6.02236051798786e-15	7.05437843166437e-14
4780	Gga.17059.1.S1_at	NA	NA	2.91873186844211	2.91681501978862	2.91777344411537	371.711471675495	1.20565540273165e-10	2.32295650978441e-10
4781	Gga.1706.1.S1_at	ENSGALG00000020185	NOA1	7.41945069525237	7.23747306921312	7.32846188223275	2327.54713863757	6.74903212947148e-15	7.54234319896028e-14
4782	Gga.17060.1.S1_at	NA	BMS1	9.64730536010176	9.60509488532879	9.62620012271527	3586.89309435096	6.63897360122469e-16	2.05668065041212e-14
4783	Gga.17061.1.S1_s_at	ENSGALG00000006646	ABCC1	1.56531092006664	1.70999751896828	1.63765421951746	152.367910900168	1.30202497631382e-08	1.61745317172616e-08
4784	Gga.17062.1.S1_s_at	ENSGALG00000006100	ZNF644	5.33557939143354	5.3044005410166	5.31998996622507	1160.09010351144	2.80843780939452e-13	1.26309397701445e-12
4785	Gga.17063.1.S1_s_at	ENSGALG00000003971	TCEB3	4.91675336144962	4.53189507150744	4.72432421647853	470.469798594694	3.45529470670301e-11	7.61901204315341e-11
4786	Gga.17065.1.S1_at	ENSGALG00000005450	CCDC66	6.50584986730331	6.09749088808989	6.3016703776966	334.721089568396	2.09949996717751e-10	3.81454810637025e-10
4787	Gga.17067.1.S1_at	ENSGALG00000021174	ALG9	5.05219686302367	5.1429081609275	5.09755251197559	1017.03088587106	5.67571959932898e-13	2.23711351475602e-12
4788	Gga.17068.1.S1_at	ENSGALG00000004671	ANKRD27	4.2613677467751	3.85146498838419	4.05641636757964	348.401233692162	1.69864824595786e-10	3.1589676273304e-10
4789	Gga.17069.1.S1_s_at	ENSGALG00000026298	SERTAD2	6.32664495212106	6.45882002136928	6.39273248674517	547.54875927421	1.54244181870123e-11	3.74011977209425e-11
4790	Gga.1707.1.S1_at	ENSGALG00000010186	CAPN1	5.80519907679744	5.55738699206533	5.68129303443138	547.796146962371	1.53873956442294e-11	3.73302646915481e-11
4791	Gga.17070.1.S1_at	NA	NA	6.60169937666002	6.88636807494127	6.74403372580064	1736.33715892532	3.24427179182854e-14	2.30505210969141e-13
4792	Gga.17071.1.A1_at	NA	NA	6.4265841160509	6.77163295149029	6.59910853377059	1990.71802161384	1.55973992671594e-14	1.35640912450469e-13
4793	Gga.17071.1.S1_at	NA	NA	7.79798505968927	8.10507324833769	7.95152915401348	2992.61421422066	1.75402469526352e-15	3.27605448185321e-14
4794	Gga.17072.1.S1_s_at	ENSGALG00000000668	RBBP5	9.46781447922808	9.23505802343604	9.35143625133206	2744.63915147889	2.78914787428648e-15	4.35810024357008e-14
4795	Gga.17073.1.S1_at	ENSGALG00000016072	SLC25A32	7.27158146492006	7.15604825601974	7.2138148604699	1830.71829246523	2.44338790158868e-14	1.87762783209248e-13
4796	Gga.17074.1.S1_at	NA	NA	5.72315957082965	5.83545947550288	5.77930952316626	525.946678150183	1.91069663086124e-11	4.51959120597197e-11
4797	Gga.17076.1.S1_at	NA	NA	7.52680535572399	7.57645685510788	7.55163110541593	1549.31054808858	5.97247640201957e-14	3.67782838738911e-13
4798	Gga.17079.1.S1_s_at	ENSGALG00000015596	MAP3K7	10.2946256498356	10.4134322395017	10.3540289446686	3241.75957896465	1.14228960515445e-15	2.63379936752984e-14
4799	Gga.17083.1.S1_at	ENSGALG00000003308	ERLIN1	9.1509493024787	9.0081400472596	9.07954467486915	2071.31840081231	1.26093691997534e-14	1.15990714335763e-13
4800	Gga.17085.1.S1_at	NA	NA	7.73974423278361	7.24705742556393	7.49340082917377	723.293042969776	3.50151903786517e-12	1.03468164804321e-11
4801	Gga.17085.2.A1_at	NA	NA	6.51754572336069	6.19068877747346	6.35411725041707	391.233663457583	9.19294307542768e-11	1.82576390375782e-10
4802	Gga.17087.1.S1_at	ENSGALG00000004040	MFAP3	9.30631246130902	8.91152630122752	9.10891938126827	2793.07994726433	2.53940017213269e-15	4.10123797548052e-14
4803	Gga.17088.1.S1_at	NA	NA	3.12922405480425	3.24843099042389	3.18882752261407	283.331998543627	5.06207771468542e-10	8.4239390075798e-10
4804	Gga.1709.1.S1_at	NA	NA	4.03302276933441	3.64002263034625	3.83652269984033	161.235566344211	9.7053297245296e-09	1.2319313914255e-08
4805	Gga.1709.2.S1_s_at	NA	NA	3.2568946711916	3.53981834955841	3.398356510375	267.142639045224	6.90199685899415e-10	1.11301793617225e-09
4806	Gga.17090.1.S1_s_at	ENSGALG00000010770	SCIN	6.78497229930258	7.02602094455165	6.90549662192712	693.271939044873	4.3895457533574e-12	1.25876872327329e-11
4807	Gga.17091.1.A1_at	NA	NA	2.68011172765134	3.01456898088491	2.84734035426812	159.760042258075	1.01804150455202e-08	1.2871350355888e-08
4808	Gga.17091.1.S1_at	NA	NA	1.488176828902	2.27024386209138	1.87921034549669	105.38721268279	8.70160110548703e-08	9.54816281166745e-08
4809	Gga.17092.1.A1_at	NA	NA	2.36741409866886	2.48876025950954	2.4280871790892	284.083864992437	4.99183810344185e-10	8.32290591741553e-10
4810	Gga.17092.1.S1_at	NA	NA	1.89909505565114	1.9703765806477	1.93473581814942	201.559839537893	3.02901403954621e-09	4.25576583273913e-09
4811	Gga.17093.1.S1_at	NA	NA	7.54009788255426	7.36580250061699	7.45295019158562	1156.96820273343	2.84920043840155e-13	1.27433047262309e-12
4812	Gga.17094.1.S1_at	NA	NA	4.33939743044864	3.95407256954647	4.14673499999755	105.934153505877	8.47434484234161e-08	9.31315379259854e-08
4813	Gga.17095.1.S1_at	ENSGALG00000005646	TSC2	8.2905144076087	7.97863100424752	8.13457270592811	1807.43034843831	2.61682248239559e-14	1.96763346201724e-13
4814	Gga.17099.1.S1_s_at	ENSGALG00000007663	KDM3B	6.0883934171323	6.403896897281	6.24614515720665	1262.32531815498	1.78764733013452e-13	8.75778588780406e-13
4815	Gga.17101.1.S1_at	NA	NA	4.87517002438686	3.98835385903883	4.43176194171284	97.9990062922206	1.26085941052781e-07	1.35824544649593e-07
4816	Gga.17102.1.S1_s_at	ENSGALG00000015744	TPD52	3.92115623917657	3.83135586894632	3.87625605406144	376.124004121152	1.13260799091719e-10	2.19674972019755e-10
4817	Gga.17103.1.S1_at	NA	NA	2.37109864434405	2.80766545770221	2.58938205102313	92.2910416596899	1.71077606392712e-07	1.81955756350943e-07
4818	Gga.17108.1.S1_at	NA	NA	8.15506890548335	8.19561315487006	8.17534103017671	2350.20551170088	6.40752137560419e-15	7.33012817367481e-14
4819	Gga.17109.1.S1_at	NA	NA	6.32293578498768	5.8790929558126	6.10101437040014	390.65788083309	9.26497526903351e-11	1.83703249453786e-10
4820	Gga.17110.1.S1_at	NA	NA	9.19506549777824	8.95636475550205	9.07571512664014	3334.08527335351	9.82568677361463e-16	2.44611235883549e-14
4821	Gga.17112.1.S1_at	NA	NA	3.83217569476643	2.75730710360784	3.29474139918713	80.366524738329	3.44365194116563e-07	3.58562935622832e-07
4822	Gga.17114.1.S1_s_at	ENSGALG00000003059	HLF	4.67323233190538	3.63078898312718	4.15201065751628	93.9549974083978	1.56234267245094e-07	1.66768474433961e-07
4823	Gga.17114.2.S1_a_at	NA	NA	4.68965063174642	3.01125689686724	3.85045376430683	41.0291845955524	9.32229979787978e-06	9.36860906794873e-06
4824	Gga.17115.1.S1_s_at	ENSGALG00000001563	WDR45L	7.703329680024	7.68142286766922	7.69237627384661	1600.32911197518	5.02132789426596e-14	3.19764416169309e-13
4825	Gga.17116.1.S1_at	NA	NA	2.02105073900192	1.81846635515208	1.919758547077	161.626388460905	9.58393049270673e-09	1.21780866207822e-08
4826	Gga.17117.1.S1_at	ENSGALG00000001988	TXNRD2	6.69420521343327	6.91069587607343	6.80245054475335	1771.68889310394	2.91229125692999e-14	2.1322409777881e-13
4827	Gga.17118.1.S1_at	NA	NA	6.71552838573093	6.59075140304675	6.65313989438884	938.659985294749	8.71149888380441e-13	3.18543183119933e-12
4828	Gga.17119.1.S1_at	ENSGALG00000003895	PRDM12	1.96803280679949	1.84770231378676	1.90786756029312	84.0117376649416	2.75343422974916e-07	2.88555823444839e-07
4829	Gga.17120.1.S1_at	NA	NA	5.94746544109372	6.33296908989057	6.14021726549214	340.229910906262	1.92586632762853e-10	3.53189511566438e-10
4830	Gga.17121.1.S1_s_at	ENSGALG00000014175	OTUD3	5.08429604980552	5.07396912499559	5.07913258740056	791.592655046118	2.16378345072924e-12	6.83301908307019e-12
4831	Gga.17122.1.S1_at	NA	NA	4.39287691722893	4.63363024251208	4.5132535798705	275.178823285418	5.90428132686447e-10	9.66562034250496e-10
4832	Gga.17124.1.S1_at	NA	NA	1.61579401887163	1.78925433667157	1.7025241777716	146.280156638581	1.60860010500904e-08	1.96689689643521e-08
4833	Gga.17125.1.S1_s_at	ENSGALG00000001163	NDEL1	2.06491689969205	2.07006767693912	2.06749228831559	209.737889235698	2.45962528092152e-09	3.52063292425938e-09
4834	Gga.17127.1.S1_at	ENSGALG00000011505	MARK3	8.26082077972716	7.87135742645773	8.06608910309244	1156.25309934686	2.85863608362391e-13	1.27738030437498e-12
4835	Gga.17128.1.S1_s_at	ENSGALG00000010428	FAM98A	9.88865801430462	9.82418199141411	9.85642000285936	4597.81856468122	1.75207788009478e-16	1.47677542267896e-14
4836	Gga.17131.1.S1_at	NA	NA	4.54223110552818	3.03671416509254	3.78947263531036	52.7709028548341	2.77468268055624e-06	2.80047402781275e-06
4837	Gga.17132.1.S1_at	NA	NA	7.1468918345988	7.4012828433403	7.27408733896955	2103.49203717685	1.16097632812111e-14	1.0953757511124e-13
4838	Gga.17133.1.S1_s_at	ENSGALG00000002335	DOCK3	1.65887264235211	1.98396756660361	1.82142010447786	176.585869617892	6.04476356405092e-09	7.99838263936148e-09
4839	Gga.17134.1.S1_at	ENSGALG00000005412	SNAP47	7.98005402144852	8.16450304834091	8.07227853489471	2192.05122703551	9.30778391671438e-15	9.37068093741926e-14
4840	Gga.17138.1.S1_at	NA	NA	8.44111346470403	8.17049135721089	8.30580241095746	1404.08300803203	1.01149552072055e-13	5.5735849640209e-13
4841	Gga.17139.1.S1_at	NA	NA	5.15337792122109	5.08787139511152	5.1206246581663	357.120490666236	1.49037798547654e-10	2.80516839710838e-10
4842	Gga.1714.1.S1_at	ENSGALG00000022964	A2M	2.87893610763554	3.09709991667287	2.98801801215421	388.496445956321	9.54141938054157e-11	1.88600780700019e-10
4843	Gga.1714.1.S1_at	ENSGALG00000011926	LOC425756	2.87893610763554	3.09709991667287	2.98801801215421	388.496445956321	9.54141938054157e-11	1.88600780700019e-10
4844	Gga.17140.1.S1_at	ENSGALG00000013736	TULP4	4.82937691248153	4.68984415254106	4.7596105325113	841.225033206742	1.56407217327458e-12	5.20878584269002e-12
4845	Gga.17141.1.S1_at	NA	NA	8.99775027336685	8.66380634417288	8.83077830876987	2250.64391893136	8.08070189095875e-15	8.4175072976876e-14
4846	Gga.17144.1.S1_at	ENSGALG00000003307	TMED2	5.54578918595234	5.60133109702847	5.57356014149041	221.771228635092	1.83599187392066e-09	2.69873252962763e-09
4847	Gga.17144.1.S1_s_at	ENSGALG00000003307	TMED2	10.1219973356306	10.0105351845685	10.0662662600996	4103.14277276936	3.22705643016975e-16	1.5950923148149e-14
4848	Gga.17145.1.S1_at	NA	NA	8.4204141479648	8.4298395346321	8.42512684129845	3105.96599011357	1.4369680722501e-15	3.00692329739568e-14
